Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY
Date,,,,,,,,,,,,,,,
2016-08-01,24.210546493530273,32.69942855834961,186.83990478515625,24.23337551415566,32.985408249045705,187.45138599826677,23.836144981697537,32.68437669348669,186.3834425359368,23.836144981697537,32.88004519500527,187.05521766277505,152671600,12349700,73311400
2016-08-02,23.852123260498047,32.75962448120117,185.6427459716797,24.215109357517452,32.79725556882893,186.74514673653616,23.742541533208858,32.59405975320448,184.7987232608232,24.210544250512367,32.62416060411821,186.59011464747468,135266400,12825200,92295500
2016-08-03,24.15118980407715,32.84242248535156,186.18536376953125,24.162603443592992,32.887578087525846,186.2456576892639,23.91832926364815,32.639226581842536,185.28106010679292,23.927461220306412,32.85747435274299,185.5824902804869,120810400,12119100,53993600
2016-08-04,24.300382614135746,32.74457931518555,186.3834686279297,24.330220933913676,32.962827036313634,186.7021275260852,24.16495877568354,32.6617983696865,184.52316195087997,24.233818592005388,32.782210410507254,186.29733820816264,109634800,11244100,46585500
2016-08-05,24.66992950439453,32.722007751464844,187.9078826904297,24.708949254234224,32.925203638421095,187.95094790217817,24.371539267692945,32.66932765531136,186.38347669946128,24.392196164251107,32.84994717844467,186.38347669946128,162213600,10398200,71892200
2016-08-08,24.87421226501465,32.691898345947266,187.7958984375,24.87421226501465,32.752105800160244,188.20068770727,24.596480666741755,32.526333588560426,187.52891256630176,24.679110006921626,32.68437384959536,188.09732858751343,112148800,8680300,39906500
2016-08-09,24.975200653076172,32.71448516845703,187.9078826904297,25.005040723905815,32.842421732074556,188.40741023506575,24.79157739562406,32.646753202174196,187.5806159927876,24.842074360556197,32.73706153360128,187.8648306203387,105260800,7281300,51251700
2016-08-10,24.789281845092773,32.81984329223633,187.4427795410156,24.995859544037454,32.88004788576521,188.0973259626143,24.734195042433488,32.73705946414045,187.08966326522395,24.952248210044168,32.84241965595342,188.01981648012008,96034000,8412100,57941100
2016-08-11,24.773216247558594,32.925193786621094,188.31263732910156,25.002746648536185,33.01550208574094,188.562407626228,24.75485339519767,32.827358121245965,187.70976390067503,24.90863834356994,32.902617429553395,187.97674976600285,109938000,11303300,72504300
2016-08-12,24.830596923828125,33.13591766357422,188.1490173339844,24.890275313788013,33.25632969893691,188.36433021912543,24.738784420315493,32.95530104595486,187.7442280585867,24.738784420315493,33.045609354764544,188.00259300743156,74641600,10928900,61313500
2016-08-15,25.128986358642575,33.2939567565918,188.69161987304688,25.14275762083864,33.36168869770079,189.04473620172664,24.807643481704662,33.120861785319555,188.51076438680604,24.821414743900725,33.18859372642856,188.51937217226512,103472800,10390600,49813500
2016-08-16,25.10603141784668,32.98541259765625,187.7183837890625,25.301133634669583,33.30149318889879,188.3384727822637,25.067011674953203,32.98541259765625,187.7183837890625,25.163414010752767,33.30149318889879,188.26958422652856,135177600,9706100,53213600
2016-08-17,25.069313049316406,33.158504486083984,188.0714874267578,25.10374296295955,33.16602898402041,188.20929082191057,24.867325156571617,32.947781222813774,186.90880577700105,25.041768768166257,33.12087338385178,187.75282857441525,101424000,11208500,75134300
2016-08-18,25.03717803955078,33.188602447509766,188.49354553222656,25.156533084599157,33.309014499916955,188.52798981752144,25.023405023876595,33.11334599132394,187.93373718999425,25.071607951969114,33.12087048860261,188.045690973446,87938800,9144300,52989300
2016-08-19,25.1014461517334,33.05313491821289,188.21791076660156,25.177191608444826,33.15849796455046,188.3987793771322,24.87191573831314,32.917673886049236,187.5289200296328,24.966022297202844,33.15097059724447,188.01982658680583,101472400,9385900,75443000
2016-08-22,24.906339645385746,32.91767883300781,188.20933532714844,25.04176171608655,33.075719119990694,188.44187696875017,24.754848768488912,32.91015146457059,187.60646175786445,24.98667492047755,33.06819175155347,187.97679368554668,103280800,8687500,61368800
2016-08-23,24.98438262939453,33.000457763671875,188.5882568359375,25.09226219300446,33.098293451399456,189.13084952893377,24.91093297455895,32.91767681189439,188.52796291820192,24.924704237597524,33.000457763671875,188.82940622356784,85030800,8421100,53399200
2016-08-24,24.796171188354492,33.000457763671875,187.62368774414065,24.96143337224892,33.068189721198706,188.53661244173577,24.715835890955297,32.85746935149289,187.2016696809479,24.920117826275312,32.97788140144617,188.44187422924995,94700400,11508900,71728900
2016-08-25,24.690589904785156,32.86499786376953,187.4945068359375,24.76174378237591,33.068193761174676,187.9165249322884,24.486307948778272,32.834897000741044,187.08110966790863,24.64927435462768,33.000461795372956,187.23612867779732,100344800,9815700,69224800
2016-08-26,24.545984268188477,32.60158920288086,187.1413116455078,24.77780873714092,33.05313361454872,188.71740329058548,24.40137897934093,32.59406470672111,186.2456159683805,24.653863848383264,32.902620724559,187.6839042349298,111065200,11824900,122506300
2016-08-29,24.518434524536133,32.76716232299805,188.06292724609375,24.660743987094957,32.81984241750047,188.32991317824855,24.396783706286747,32.609122039490785,187.23611980754671,24.472529150125045,32.616646536912626,187.2705772358845,99881200,9544600,70502200
2016-08-30,24.330224990844727,32.541378021240234,187.7528381347656,24.444990203065693,32.75962281580218,188.2609733959036,24.21545977862376,32.451066860543456,187.19302988322792,24.28431960642761,32.70694274082012,187.97675880704955,99455600,9720100,58114500
2016-08-31,24.353172302246097,32.68437957763672,187.21885681152344,24.461051858086435,32.70695594149845,187.53751566380856,24.247588540472805,32.42097909641673,186.4351147860954,24.25218012860691,32.68437957763672,187.4169409784854,118649600,10217900,85269500
2016-09-01,24.49778175354004,32.62417221069336,187.2274475097656,24.513848812405232,32.669327809402155,187.52026984144905,24.243002854979064,32.51128752019629,186.05614504137816,24.362357899237917,32.51881201788945,187.2102188015331,106806000,8457800,97844200
2016-09-02,24.727312088012695,32.85746765136719,188.0714874267578,24.789284528816385,32.98540706267562,188.50211318036884,24.518438572250712,32.71447924658677,187.4944504939176,24.720424704653997,32.75210747196587,188.0887161365657,107210000,9026000,79293900
2016-09-06,24.720422744750977,32.95529556274414,188.6399078369141,24.858142382156956,32.962820057705756,188.71741731497627,24.67681316067182,32.66179145480984,187.63224519714208,24.76632987427895,32.91766734623826,188.3556932756982,107521600,8600400,56702100
2016-09-07,24.871912002563477,32.84242248535156,188.62269592285156,24.963724504377,32.96283455363282,188.80356452942237,24.57581760358322,32.75963865012379,188.0112146859309,24.75026118191113,32.902629954917266,188.47628473736836,169457200,8656600,76554900
2016-09-08,24.22003746032715,32.834896087646484,188.1921539306641,24.6217155014945,32.910152549400024,188.56249909312083,24.15576925392874,32.69943215981013,187.88210271112456,24.617125665827736,32.8649969498379,188.2868921683473,212008000,10020400,74102900
2016-09-09,23.671472549438477,31.811391830444336,183.68771362304688,24.265957272092685,32.68437998444623,186.91740665581565,23.671472549438477,31.811391830444336,183.6618771301171,24.01806398810147,32.68437998444623,186.8657336699561,186228000,23624200,221589100
2016-09-12,24.20168685913086,32.503753662109375,186.3231658935547,24.26595509339278,32.53385738857154,186.72795519233267,23.53375252909865,31.86406526445994,182.85232303594,23.56129680857292,31.879117127691018,182.92122474016352,181171200,15932300,168110900
2016-09-13,24.777807235717773,32.0788688659668,183.6446533203125,24.970613692105253,32.45064512049538,185.2982546202072,24.61484085359704,32.02575838593472,183.01594340615708,24.67681504539868,32.45064512049538,185.0312687583736,248704800,12962700,182828800
2016-09-14,25.654611587524418,31.94989776611328,183.5757598876953,25.943820376781805,32.177514598577545,184.910702398615,24.92700065256873,31.858851611988584,183.01595164520748,24.956840724799267,32.07129360304789,183.69633457723063,443554800,9823900,134185500
2016-09-15,26.52682304382324,32.13956832885742,185.41018676757812,26.563548741169843,32.162329136296094,185.7977472408758,26.049399485383212,31.77538093831818,183.2312219364231,26.134326347114005,31.87401303342182,183.41209049951,359934400,10158500,134427900
2016-09-16,26.37763214111328,31.97265625,184.69351196289065,26.655363704373332,32.063702397486686,184.9705109689193,26.1756460272454,31.843674448919263,184.00104086389808,26.423539270068193,31.995417063295463,184.78872872020804,319547600,16354000,155236400
2016-09-19,26.070064544677734,31.942304611206055,184.7281036376953,26.66684326402679,32.1471606012212,186.0005394803727,25.99431908864002,31.927132666142413,184.39917069092417,26.439608647091717,31.987829129310978,185.35133805892656,188092000,7659900,80250500
2016-09-20,26.067766189575195,32.124385833740234,184.73675537109375,26.194008603903814,32.268542403657186,185.74950800615835,25.824464537790465,32.04851456416361,184.7021371067315,25.948411157900956,32.101625031727934,185.59370600447303,138057200,8407200,69665300
2016-09-21,26.063175201416016,32.2685546875,186.8142547607422,26.164167377241395,32.329254041710776,186.99602380835236,25.808396340969093,31.94230289437837,184.75411750089305,26.132033264318164,32.0788735470481,185.4466018343586,144012800,13654700,110284400
2016-09-22,26.30878257751465,32.59479904174805,187.99139404296875,26.382232256403725,32.63273468231975,188.2943599585339,26.16647305852648,32.38994310949623,187.58457334520423,26.24680837118977,32.405117944585676,187.83559205761665,124296000,9288300,76678700
2016-09-23,25.87036895751953,32.42789840698242,186.96139526367188,26.34779256890091,32.57964104770795,187.73178057521704,25.60411462694234,32.359613060933796,186.86617850795105,26.26286569775261,32.48100891009743,187.593281074525,209924800,8852700,73630900
2016-09-26,25.909385681152344,31.904359817504883,185.4466094970703,26.026446651805465,32.412706660606254,186.30354717300736,25.604111641792233,31.874010147465192,185.2475114926456,25.624768533048744,32.40511779594441,186.12177811788644,119477600,15036000,89827300
2016-09-27,25.957592010498047,32.3140754699707,186.597900390625,25.978250657042995,32.34442514356985,186.69310396708735,25.785444211061336,31.86642791444796,184.90996528274675,25.936935115131067,32.01058452258763,185.2821811523758,98429600,11920400,78494800
2016-09-28,26.15498733520508,31.980236053466797,187.5240173339844,26.313363865258328,32.4430555270297,187.67983256264816,26.03563230248903,31.889187037480365,185.85341180865515,26.09531069443601,32.344423434500435,186.8228818250933,118564400,15523800,87411000
2016-09-29,25.74872589111328,31.889198303222656,185.8274078369141,26.12056584967198,32.16233965906864,187.7230780937025,25.66150495074051,31.752627625299667,185.27342315434893,25.973666502108177,31.881612329695844,187.3162441478147,143548000,12671700,128070600
2016-09-30,25.948415756225582,32.10922622680664,187.2297515869141,26.021865423620664,32.245796892247604,187.939538496519,25.661502719341968,31.911959095783462,186.4160834356775,25.812991892203858,32.02576605411441,186.66710225286877,145516400,14375700,117202900
2016-10-03,25.82676124572754,31.889198303222656,186.77963256835935,25.948413835350344,32.101643187939004,187.0046843745107,25.771674437053676,31.782977308017006,186.13908221664155,25.87037258448247,32.101643187939004,186.81426405117696,86807200,11152800,83512100
2016-10-04,25.936935424804688,31.745038986206055,185.8274078369141,26.23761969103387,32.1244013054034,187.11715941090264,25.852008545644523,31.69951446595265,185.23015362617775,25.950706688547093,32.1244013054034,186.8921076738731,118947200,13682700,119948100
2016-10-05,25.948415756225582,31.72228240966797,186.64974975585935,26.088429458319048,31.919549568501036,187.0825507240208,25.865784661508847,31.616058514890724,186.39006653335508,26.02875105631736,31.813328568028982,186.45931627322537,85812400,9607300,72816000
2016-10-06,26.14121437072754,31.646381378173828,186.77963256835935,26.244502339409724,31.820887573095465,187.0046843745107,25.96677079471662,31.547749329502516,185.8794121357134,26.09760303893036,31.6236205814501,186.42473251370325,115117200,9722900,62927400
2016-10-07,26.180234909057617,31.661571502685547,186.1390686035156,26.29500010048947,31.820902945327905,187.22973569581177,26.053994249189287,31.54017570434316,185.40331474796005,26.237617504773542,31.737445685589623,187.05661791850693,97433600,8122800,89788300
2016-10-10,26.636999130249023,31.661571502685547,187.10853576660156,26.797669682693456,31.85884148393201,187.57595504574832,26.33172332942691,31.562936512062315,186.9613850082028,26.400581387112663,31.80572810874709,187.10853576660156,144944000,8983600,51855000
2016-10-11,26.69438743591309,31.517410278320312,184.74539184570312,27.242964976796536,31.63880605887435,186.7449431635176,26.671432993925546,31.411189332123488,184.00963821658308,27.01572860960193,31.608456390159915,186.67569343229997,256164000,12249100,130367400
2016-10-12,26.933095932006836,31.699508666992188,184.98780822753903,27.079996997108335,31.745033178917556,185.5158259729949,26.797673838399614,31.487066733282347,184.38187626439705,26.935391726305692,31.585701728635176,184.8839270066368,150347200,12216300,73866100
2016-10-13,26.8504638671875,31.6843318939209,184.3819274902344,26.956047628874412,31.782966883247596,184.88397837195623,26.561255106197756,31.494650780610225,182.82385403225013,26.80685253583808,31.600874635279645,183.64617351464003,140769600,17655600,101357000
2016-10-14,26.999656677246097,31.616037368774418,184.4771270751953,27.123603286657524,31.798132458008897,185.83612879861235,26.88489149273674,31.578101736022347,184.39922605116317,27.05703926950077,31.752607962124465,185.36869623833817,142608800,9893800,93346200
2016-10-17,26.981300354003903,31.56293296813965,183.8365936279297,27.047862631763685,31.760202927236413,184.71084706728757,26.8045609579191,31.540172162976106,183.65481136016092,26.930803383693963,31.66156794768803,184.45116377392117,94499600,10792500,58275700
2016-10-18,26.962936401367188,31.843671798706055,184.98780822753903,27.132788407246363,31.866432610107232,185.50716149989736,26.95834481270187,31.66157662458285,184.60694123632004,27.125902775426365,31.722275980725453,185.4465762284061,98214000,11297300,76869700
2016-10-19,26.88260078430176,31.904359817504883,185.4812469482422,27.029500098600295,31.957470292922423,185.7928642829936,26.12055993468636,31.72226758587442,184.8926437648462,26.912439105551226,31.81331370168965,185.25619512071583,80138400,16367400,66519200
2016-10-20,26.868833541870117,31.813312530517575,185.1349639892578,26.942283214798543,31.949883146364648,185.69760001820688,26.70127729636699,31.78296286159518,184.46844673659675,26.822928152981728,31.84366219943998,185.12629951592595,96503200,10620500,73639800
2016-10-21,26.763248443603516,31.965065002441406,185.22149658203125,26.83440406944838,31.99541178372621,185.30806205791848,26.689798774250743,31.623638387824155,184.1654611747857,26.81144962494331,31.75262016762158,185.13494431418124,92770800,14401500,89089100
2016-10-24,27.004249572753903,32.29130935668945,186.0092010498047,27.02490646640042,32.45064077545166,186.38141675356792,26.85505447543261,32.056103766394976,185.6543010831563,26.87800716321023,32.10921423931571,186.10441779188017,94154800,13439200,60146600
2016-10-25,27.141969680786133,32.2761344909668,185.3859710693359,27.167218164769473,32.53410088531801,186.08710654698223,26.926210545356845,32.19267434951439,185.22150458286825,27.07310986061739,32.352005768121515,185.82742331614048,192516000,16484700,66542300
2016-10-26,26.531415939331055,32.20026397705078,185.01382446289065,26.556664421373448,32.64791150943958,185.6024276364648,26.008086950048412,32.17750317017976,184.31267556536827,26.237617331395384,32.62515070256856,184.5550563399455,264536800,16886200,75705500
2016-10-27,26.276641845703125,31.95746612548828,184.52035522460935,26.59339317792539,32.3595919653151,185.77547533655027,26.189419170017576,31.790548750644632,184.44245422362832,26.48551360611097,32.34441713227414,185.74085707212652,138248000,14537000,77220200
2016-10-28,26.102201461791992,32.040931701660156,183.9750518798828,26.444201321097932,32.22302683477394,185.1782381878795,26.04022726341292,31.942296717294195,183.25661380932823,26.136631377427225,32.0636925079354,184.4944183874084,151446800,13398400,140623200
2016-10-31,26.060882568359375,32.169918060302734,183.9836883544922,26.219259109246916,32.17750403136142,184.537673047795,25.9828413195242,31.95747324470607,183.81922187853655,26.086131053172696,31.95747324470607,184.3126080983665,105677600,13327500,61272500
2016-11-01,25.590343475341797,31.95746612548828,182.6506805419922,26.11367250039802,32.192671696167984,184.3645820800624,25.36999450432749,31.798134720013383,181.4301917114765,26.04251863769345,32.16991089375828,184.31263486324065,175303200,12223400,122781800
2016-11-02,25.613296508789062,31.904359817504883,181.5513610839844,25.78774010320985,32.12439058383688,182.72858028593785,25.53066717582972,31.874010147465192,181.1098956282282,25.56968692356735,31.942295457902578,182.33904883484996,113326800,12034300,103330800
2016-11-03,25.338756561279297,31.889198303222656,180.7204132080078,25.7148113997691,32.03335784897751,181.9841981402774,25.274158356892737,31.836087805619833,180.4434273921928,25.60407212372615,32.03335784897751,181.7677976059055,107730400,11258000,88939300
2016-11-04,25.110349655151367,31.63122177124023,180.52133178710935,25.435649969023984,31.89677706945899,181.68123550308215,24.941933185268677,31.63122177124023,180.3741810059523,25.03883047699588,31.75261756935894,180.83294909074812,123348000,14464200,109122100
2016-11-07,25.472566604614254,32.215450286865234,184.50303649902344,25.4956371390579,32.24579996970523,184.53766797092288,25.25339212697728,31.896787299960454,180.52127575296433,25.396432256798185,31.896787299960454,180.52127575296433,130240000,14038500,109794900
2016-11-08,25.622528076171875,32.53410339355469,185.33404541015625,25.774796784388368,32.60997467655875,185.9053459021256,25.30876385333404,32.147152325043784,183.8365576430594,25.449496413290824,32.147152325043784,184.1048921507315,97016800,12036600,106772100
2016-11-09,25.580997467041016,32.071292877197266,187.29898071289065,25.68250992752007,32.10922853269856,187.9222152618628,24.928092738526715,31.63882003701155,183.8019409427647,25.350288609711452,31.684341665891104,183.8279079483019,236705600,21351000,258429000
2016-11-10,24.86810874938965,31.062175750732425,187.7664031982422,25.629446947170443,32.06369172256721,188.9695895713066,24.415919585576876,30.99389043927533,186.2948822913924,25.629446947170443,31.76020370054981,188.09533621799957,228538000,33245500,172113300
2016-11-11,25.01576042175293,31.130470275878903,187.3335876464844,25.11727287797562,31.20634447456766,187.57595515552288,24.58202842182032,30.826982164038093,186.38143334898712,24.71353239457752,31.069773811232636,187.0392861295146,136575600,13421000,100552700
2016-11-14,24.38823509216309,31.236682891845703,187.48074340820312,24.87272338015487,31.42636399629744,188.06935966588952,24.0121802576136,30.9938913096918,186.7276738570251,24.84965284456841,31.206336114804436,187.86161042058157,204702000,19514200,94580000
2016-11-15,24.71122169494629,31.441539764404297,188.9436492919922,24.84272565110901,31.50223910889486,188.9436492919922,24.492049021397943,31.23668381820471,187.66256171978395,24.586638721712877,31.244272683418057,187.8702977969822,129058000,16554000,91652600
2016-11-16,25.37565803527832,31.304969787597656,188.58871459960935,25.431029409397837,31.60087475671485,188.8224308515991,24.593555417565145,31.229098499703472,188.1991963183192,24.61662594336413,31.411193642675272,188.32038007712143,235362000,12681400,65617700
2016-11-17,25.366443634033203,31.198753356933594,189.55816650390625,25.45872754891599,31.3353240104167,189.61875176926023,25.10805078456452,31.107707219379705,188.6319661228985,25.334144527849617,31.32014917177363,188.7444985974605,110528000,12398800,69797200
2016-11-18,25.39181900024414,31.0394229888916,189.13409423828125,25.50256003812467,31.259453815530396,189.8006116782424,25.29953685554096,31.03183701645441,188.95231195173105,25.31337882521262,31.130469129661073,189.62749386745884,113715600,16345300,86265800
2016-11-21,25.77710723876953,31.380847930908203,190.5623016357422,25.837090287931275,31.380847930908203,190.5882686427264,25.380287632712232,30.90285065278713,189.56686447990853,25.405665753576542,31.039421303678864,189.71401525549888,117058400,12307000,72402600
2016-11-22,25.79325294494629,31.3884334564209,190.9344940185547,25.936291321026165,31.638813944262147,191.1162630451697,25.70096904285567,31.28980134997232,190.19872702272457,25.82785786808237,31.449132808977964,190.87389553765732,103862000,12743500,67429000
2016-11-23,25.66174697875977,31.198753356933594,191.03836059570312,25.72634517719388,31.342912876890495,191.0902946029165,25.454108655100914,31.130468030192045,190.21604132940217,25.691738496555917,31.274627550148946,190.4151260930661,109705600,9281300,56620200
2016-11-25,25.790943145751953,31.509828567504883,191.74818420410156,25.809400276616874,31.54776710916278,191.7828024771623,25.597146792008044,31.28980065513267,191.3067186723265,25.63867445636967,31.403607597193258,191.38463290078337,45903600,7402300,37872300
2016-11-28,25.740188598632812,31.676740646362305,190.84793090820312,25.947826934014603,31.707090314069532,191.71353293381296,25.698660931556457,31.31255331678643,190.74406289170236,25.7078894975922,31.49464553442256,191.43654715379796,108776000,19424400,76572500
2016-11-29,25.71481132507324,31.48545837402344,191.22019958496097,25.84631531509791,31.768558873083315,191.6789677288968,25.394126125536435,31.477805352583385,190.5796491537852,25.55792921766056,31.768558873083315,190.8826152298375,114115200,11421900,69886700
2016-11-30,25.497943878173828,30.87335968017578,190.76138305664065,25.885534855352656,31.523729627735825,192.0078521157264,25.440266659904175,30.873359680175785,190.70078457358332,25.74710988353929,31.37070123308794,191.84338561375827,144649200,22410400,113291800
2016-12-01,25.26031494140625,30.735624313354492,190.06027221679688,25.594843875667053,30.903955784010073,191.064360682203,25.154189067141505,30.513736278767375,189.69670768727516,25.463339883624965,30.842746197536258,191.064360682203,148347600,20409900,79040500
2016-12-02,25.354907989501953,30.88100242614746,190.15545654296875,25.398741482769974,30.980471287375345,190.6488560631045,25.112662944948916,30.750927312422863,189.7919052582558,25.186489721166257,30.83509304740239,190.14680527715632,106112000,11176300,74840300
2016-12-05,25.17264747619629,31.079938888549805,191.2980804443359,25.384899235485616,31.133498373891054,191.64431603070207,24.97423768724391,30.842747715973715,190.7960295984764,25.377978250317145,30.86570094718481,190.99511440023485,137298000,15977800,67837800
2016-12-06,25.366443634033203,31.041685104370117,191.90399169921875,25.461035130834613,31.19471346893755,191.93862318130388,25.191106131942103,30.92691310125122,191.0037712856124,25.26262532989586,31.17941034060348,191.48850637048045,104782000,11303500,59877400
2016-12-07,25.615602493286133,31.592575073242188,194.4142303466797,25.65251675295582,31.592575073242184,194.47481562344328,25.184178084451563,30.995764950653484,191.6269906226084,25.207248616660728,31.018721094565688,191.74817438417503,119994800,13726500,110738100
2016-12-08,25.867076873779297,31.355392456054688,194.8903045654297,25.93859605396477,31.53137405664256,195.36638835479135,25.51639843638139,31.25592357962734,194.11991923647705,25.576383230177928,31.42425507530849,194.38826697814608,108273200,13077100,99714400
2016-12-09,26.289270401000977,32.13583755493164,196.06753540039065,26.462302023017664,32.304169066607884,196.08485114139108,25.91090806167132,31.59258957296108,195.08074949201176,25.91090806167132,31.753268060230074,195.11538097401268,137610400,28125800,88005800
2016-12-12,26.139318466186523,32.05931091308594,195.8424835205078,26.53152288299795,32.143473713632524,196.45706684939177,25.95244306461732,31.92158572124993,195.41833371843072,26.137010884392804,32.13582361131823,195.97231855785773,105497600,17561900,102016100
2016-12-13,26.575349807739254,31.95219612121582,197.14952087402344,26.74376626234758,32.10522447032231,197.65157165491703,26.24312854032644,31.783867564094365,196.49166806183828,26.263891489455425,31.921592786412912,196.5089838013282,174935200,18986000,110477500
2016-12-14,26.575349807739254,31.53136444091797,195.522216796875,26.80836445097371,32.12817459870701,197.556373913401,26.52690116626966,31.41659538967686,195.08075124964876,26.54074313235565,32.05165897910717,196.8465870224726,136127200,17937900,142501800
2016-12-15,26.7206974029541,31.791522979736328,196.3271942138672,26.93064328928526,31.990460742444604,197.1927962434389,26.584580034147624,31.447209866413136,195.5308419316259,26.619184951526396,31.447209866413136,195.7645581778611,186098000,14265300,124972600
2016-12-16,26.75531005859375,31.93689346313477,195.94320678710935,26.877585487769416,31.95219366997596,196.8487463154495,26.681483284742264,31.737955748926105,195.62105058412232,26.870664502747267,31.837424606030435,196.78779066305324,177404400,19675200,156420200
2016-12-19,26.90987968444824,31.883317947387695,196.3698577880859,27.080603737817484,31.98278676357082,196.79650750000377,26.70454895210946,31.814458288612723,195.9780436737345,26.716085098488907,31.89862106670599,196.12606174867224,111117600,8687300,90341100
2016-12-20,26.98140335083008,31.875688552856445,197.1273956298828,27.108293941432084,31.921597940633045,197.2754270129875,26.91911272646034,31.707357049782356,196.6746390804805,26.932954696282707,31.906294811374178,196.90971961293909,85700000,10603500,89838800
2016-12-21,27.00678253173828,31.80681800842285,196.578857421875,27.085224470879808,32.00575572046506,197.170929799652,26.94218432313301,31.768561654190957,196.578857421875,26.946799486701483,31.82977123720744,196.9967916465346,95132800,9693600,67909000
2016-12-22,26.829132080078125,31.791522979736328,196.2392578125,26.87988830814205,31.845082473056213,196.5527117616388,26.679170977208024,31.431909655841864,195.83872815519968,26.842974047670538,31.806826109081076,196.43081374174523,104343600,11894100,56219100
2016-12-23,26.882200241088867,31.829776763916016,196.526611328125,26.882200241088867,31.898639380999356,196.53531358545493,26.66764089378136,31.63849204077043,196.09125931562593,26.66764089378136,31.84507989202045,196.2828019781076,56998000,6436600,36697800
2016-12-27,27.052913665771484,31.837421417236328,197.01419067382812,27.177496625698662,31.952190469686737,197.41470705924337,26.87526690877279,31.783861942338312,196.77909688228291,26.8821878909629,31.799165066419526,196.7965146817017,73187600,6999200,42672500
2016-12-28,26.93756866455078,31.669095993041992,195.3860015869141,27.228260578938116,31.88333393337173,197.29284575861817,26.808370497987383,31.669095993041996,195.27281908434483,27.112906141751992,31.745611627997636,197.27544124184791,83623600,8988000,64095000
2016-12-29,26.93065071105957,31.829776763916016,195.3424530029297,27.018319459527515,31.898639380999356,195.8126273298679,26.854516351507048,31.661448192313703,194.89838544793855,26.86605074042247,31.661448192313703,195.4556354915896,60158000,6875300,48696100
2016-12-30,26.7206974029541,31.722667694091797,194.6284637451172,27.03907496401998,32.013421381342454,195.76038160048032,26.630721097431813,31.638501922616012,193.93189788905613,26.912186159904092,31.898649344098363,195.67330588626447,122345200,11470200,108998300
2017-01-03,26.79683303833008,31.982807159423828,196.1173553466797,26.838360701363033,31.99046018334919,196.6310674698791,26.476147880530135,31.584934559734343,194.9331974863208,26.716085293590673,31.753266060811203,195.9432039343045,115127600,14711000,91366500
2017-01-04,26.766841888427734,31.86803817749023,197.28411865234375,26.879890500214323,32.112882406009824,197.43213674159196,26.704551269013233,31.822128790102777,196.4395346891889,26.72762180360494,32.044019784315346,196.44823694647792,84472400,9959400,78744400
2017-01-05,26.9029598236084,31.944534301757812,197.1273956298828,26.960637037575456,32.02870000883781,197.28412927074496,26.718392034846257,31.776202887597822,196.32634948183667,26.743770149805272,31.875671715853446,197.0142131354771,88774400,8968300,78379000
2017-01-06,27.20288848876953,31.93689346313477,197.8326416015625,27.260565716409022,31.99045294339723,198.3028158680388,26.870667094311905,31.783865125767974,196.6920083172146,26.942186293330693,31.906287211906857,197.2405560330097,127007600,10246600,71559900
2017-01-09,27.452045440673828,31.615537643432617,197.17965698242188,27.553557897454613,31.81447538268911,197.71078701661008,27.209802205404447,31.53137190134511,197.14482137820843,27.212108026572132,31.54667502888585,197.5714711715367,134247600,14822500,46939700
2017-01-10,27.4797420501709,31.401287078857425,197.17965698242188,27.54203268964582,31.707340750385203,198.04164554129645,27.29286837157661,31.263561905099735,196.7878295074168,27.401300095094467,31.707340750385203,197.19706149863836,97848400,19706800,63771900
2017-01-11,27.62738609313965,31.408945083618164,197.73687744140625,27.668913758508953,31.462504562582023,197.73687744140625,27.36207055106736,31.240616543491463,196.4221059401469,27.394369650780273,31.25591674996169,197.09255171892673,110354400,9266200,74650000
2017-01-12,27.512027740478516,31.332441329956055,197.2405548095703,27.523563885946604,31.401303953841506,197.43211073180623,27.27209034812538,31.217669317222462,195.87355658549103,27.43128000270791,31.378347800030667,197.2144347552552,108344800,8541200,72113200
2017-01-13,27.46358299255371,31.27887535095215,197.69334411621097,27.59739455421782,31.40129744372646,197.9980825419941,27.41051918011142,31.13349710912627,197.3798901475358,27.479732542398075,31.37069119083965,197.41471246143817,104447600,8123500,62717900
2017-01-17,27.685068130493164,31.539024353027344,196.9967498779297,27.74043777390677,31.60023394330808,197.45822186449655,27.27440656818459,31.217664518040976,196.60493579501832,27.30209050980678,31.248270772567885,197.0489899841997,137759200,12469400,61240800
2017-01-18,27.68276023864746,31.592575073242188,197.43211364746097,27.80042226973188,31.661437667434257,197.47565150059157,27.618162028693416,31.47780310999798,196.6920100019027,27.68506782047988,31.561968827207423,197.2492599786673,94852000,10390500,54793300
2017-01-19,27.63430976867676,31.477811813354492,196.70071411132812,27.705828959267983,31.592583808332215,197.64977813933152,27.539720041782147,31.393646072873903,196.26536217710057,27.546641026656253,31.477811813354492,197.51046233176584,102389200,10987100,66608800
2017-01-20,27.685068130493164,31.615537643432617,197.42344665527344,27.788886431914825,31.707353489903927,197.9197410691266,27.622777501674015,31.470162309955285,196.7530007977906,27.788886431914825,31.577281283967334,197.3886110521916,130391600,14695400,129168600
